Date,Mean Squared Error,Root Mean Squared Error
2011-06-20 10:30:00,0.6664244795294096,0.8163482587287179
2011-06-20 11:00:00,0.55767469857274,0.7467762038072316
2011-06-20 11:30:00,0.14211521245582195,0.3769817136889029
2011-06-20 12:00:00,0.030286669425592952,0.1740306565682982
2011-06-20 12:30:00,0.40997966177681805,0.6402965420622058
2011-06-20 13:00:00,0.000468173824357509,0.021637324796691226
2011-06-20 13:30:00,0.044666528141323415,0.21134457206496554
2011-06-20 14:00:00,0.00048129241346596754,0.021938377639788398
2011-06-20 14:30:00,0.3763740773978386,0.6134933393263847
2011-06-20 15:00:00,0.8135800750487504,0.9019867377344029
2011-06-20 15:30:00,1.0068937680613332,1.0034409639143367
2011-06-20 16:00:00,0.8659505431342502,0.9305646367309743
2011-06-20 16:30:00,0.6981054280469188,0.8355270360957321
2011-06-20 17:00:00,0.3076207095367122,0.5546356547651009
2011-06-20 17:30:00,0.12366436817907872,0.3516594491536929
2011-06-20 18:00:00,0.002273566225864772,0.047681927665151835
2011-06-20 18:30:00,0.004299504749271304,0.06557060888287758
2011-06-20 19:00:00,0.020161673265608568,0.14199180703691522
2011-06-20 19:30:00,0.030325562100474397,0.1741423615909535
2011-06-20 20:00:00,0.387058869628219,0.6221405545599957
2011-06-20 20:30:00,0.3571694051338517,0.5976365158972899
2011-06-20 21:00:00,0.4883643544649734,0.6988307051532391
2011-06-20 21:30:00,0.007685529756842712,0.08766715323793006
2011-06-20 22:00:00,0.7812557420566607,0.8838867246749782
2011-06-20 22:30:00,1.6229605521012949,1.2739546899718588
2011-06-20 23:00:00,0.0012522011006642765,0.03538645363220616
2011-06-20 23:30:00,0.0002681384418479302,0.01637493333873241
2011-06-21 00:00:00,0.014318968447512742,0.11966189221098228
2011-06-21 00:30:00,0.0010662087658002317,0.03265285233789281
2011-06-21 01:00:00,0.047454563410214666,0.21784068355156863
2011-06-21 01:30:00,0.032792157932202685,0.18108605118065468
2011-06-21 02:00:00,0.006912552244279289,0.08314175993012951
2011-06-21 02:30:00,0.11651736932652072,0.3413464066407038
2011-06-21 03:00:00,0.008467303178454712,0.0920179503056589
2011-06-21 03:30:00,0.0002406491585074117,0.015512870737146356
2011-06-21 04:00:00,0.0030232257536946345,0.0549838681223378
2011-06-21 04:30:00,0.018329185465399137,0.1353853221933572
2011-06-21 05:00:00,0.0035990671828378925,0.05999222602002607
2011-06-21 05:30:00,0.00012295669559722055,0.01108858402129057
2011-06-21 06:00:00,0.02010345269794419,0.14178664499149485
2011-06-21 06:30:00,0.0034969896727476348,0.05913535044918255
2011-06-21 07:00:00,0.10297357273868751,0.32089495592590345
2011-06-21 07:30:00,0.8272557770477847,0.9095360229522439
2011-06-21 08:00:00,1.763975872177943,1.3281475340405309
2011-06-21 08:30:00,0.0011372422614151082,0.03372302272061489
2011-06-21 09:00:00,0.45549255238898967,0.6749018835275167
2011-06-21 09:30:00,2.0542055470571015,1.4332499946126291
2011-06-21 10:00:00,0.1386687627430195,0.3723825489238446
2011-06-21 10:30:00,2.9413403636746374,1.7150336333945866
2011-06-21 11:00:00,3.0149808575888133,1.7363700232349133
2011-06-21 11:30:00,1.304457258393836,1.1421283896278194
2011-06-21 12:00:00,0.01968549246972724,0.14030499802119395
2011-06-21 12:30:00,0.0035766370702913584,0.05980499201815312
2011-06-21 13:00:00,0.08365817498882663,0.28923722960370546
2011-06-21 13:30:00,0.01571296930204449,0.1253513833272074
2011-06-21 14:00:00,0.01919783983574431,0.1385562695649111
2011-06-21 14:30:00,0.07941881415724772,0.28181343856751706
2011-06-21 15:00:00,0.012853165055421174,0.11337180008900438
2011-06-21 15:30:00,0.003198383613240236,0.056554253714820035
2011-06-21 16:00:00,0.00012474174514234398,0.011168784407550536
2011-06-21 16:30:00,0.06759470266279058,0.2599898126134764
2011-06-21 17:00:00,0.6272639963863778,0.7919999977186728
2011-06-21 17:30:00,1.2412521220433568,1.1141149501031555
2011-06-21 18:00:00,0.0016936473149119014,0.04115394652900134
2011-06-21 18:30:00,0.01529351445901833,0.12366694974413467
2011-06-21 19:00:00,0.0186164713858593,0.13644219063713137
2011-06-21 19:30:00,0.01754062047166714,0.1324410075152977
2011-06-21 20:00:00,0.0018066953880500527,0.04250523953643895
2011-06-21 20:30:00,0.2902191668224172,0.5387199335669854
2011-06-21 21:00:00,0.004860988810063983,0.06972079180606014
2011-06-21 21:30:00,0.12380697299268886,0.3518621505542886
2011-06-21 22:00:00,0.16958015339615715,0.4118011090273521
2011-06-21 22:30:00,2.2858267908332066,1.5118950991498077
2011-06-21 23:00:00,0.010187347575241154,0.10093239111029301
2011-06-21 23:30:00,0.0003972138475841924,0.01993022447400411
2011-06-22 00:00:00,0.024544932451494684,0.1566682241282344
2011-06-22 00:30:00,0.004726845248209408,0.0687520563198615
2011-06-22 01:00:00,0.028171235051887147,0.16784288799912597
2011-06-22 01:30:00,0.015207744650366341,0.12331968476430007
2011-06-22 02:00:00,0.002419434741816122,0.04918774991617447
2011-06-22 02:30:00,0.06553525742536596,0.2559985496548095
2011-06-22 03:00:00,0.017618981862930875,0.13273651292289879
2011-06-22 03:30:00,0.0017583269929024206,0.04193240981511104
2011-06-22 04:00:00,0.004273154120790155,0.06536936683791694
2011-06-22 04:30:00,0.01603199243045226,0.1266175044393636
2011-06-22 05:00:00,0.011917878191470152,0.10916903494796568
2011-06-22 05:30:00,0.0009896414107381445,0.031458566571573865
2011-06-22 06:00:00,0.026705590855278415,0.16341845322753001
2011-06-22 06:30:00,0.006245756309421449,0.07903009749090184
2011-06-22 07:00:00,5.820445706028835,2.4125599901409363
